tag,value,agency,rule_id,rule_name,rule_type,example_id,dataset_name,reject,correct,reviewed
Treaty,WTO Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",a8f0da43-bc19-43cd-921f-55683b8ada57,January 2013,,,f
Agreement,international obligations,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",222d3298-2b13-4b14-85c9-2acec857820e,January 2013,,,f
Treaty,international obligations,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",222d3298-2b13-4b14-85c9-2acec857820e,January 2013,,,f
Treaty,WTO Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",222d3298-2b13-4b14-85c9-2acec857820e,January 2013,,,f
Agreement,international obligations,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",5cf9b930-7983-440f-a238-ec821d8ebf97,January 2013,,,f
Treaty,WTO Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",5cf9b930-7983-440f-a238-ec821d8ebf97,January 2013,,,f
Agreement,international obligations,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",8fa7acdf-b827-4f05-83dc-542fedc83b07,January 2013,,,f
Treaty,WTO Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",8fa7acdf-b827-4f05-83dc-542fedc83b07,January 2013,,,f
statute,FFDCA section 408(b)(4),"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00562""","""Fluroxypyr; Pesticide Tolerances""","""rule""",44a34f5f-2543-482d-b766-b1811fec2a4c,January 2013,,,f
Treaty,trade agreements,"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00562""","""Fluroxypyr; Pesticide Tolerances""","""rule""",44a34f5f-2543-482d-b766-b1811fec2a4c,January 2013,,,f
Softlaw,recognized as an international food safety standards-setting organization,"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00562""","""Fluroxypyr; Pesticide Tolerances""","""rule""",44a34f5f-2543-482d-b766-b1811fec2a4c,January 2013,,,f
statute,FFDCA section 408(b)(4),"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00728""","""Spiromesifen; Pesticide Tolerances""","""rule""",505c02e0-22b3-4f4c-bebc-9dfa9694742c,January 2013,,,f
Softlaw,recognized as an international food safety standards-setting organization,"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00728""","""Spiromesifen; Pesticide Tolerances""","""rule""",505c02e0-22b3-4f4c-bebc-9dfa9694742c,January 2013,,,f
Treaty,trade agreements,"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00728""","""Spiromesifen; Pesticide Tolerances""","""rule""",505c02e0-22b3-4f4c-bebc-9dfa9694742c,January 2013,,,f
Agreement,international fishery management agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",92c37ade-5196-43f4-b882-47e35ba06fb6,January 2013,,,f
Agreement,international fishery management agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",92c37ade-5196-43f4-b882-47e35ba06fb6,January 2013,,,f
Agreement,international fishery management agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",cb884b5e-46ff-4688-8eb5-247bb19c1e42,January 2013,,,f
Softlaw,"international conservation or management measures,","""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",b4027d4d-3b94-4917-aa3b-986c957e057a,January 2013,,,f
Softlaw,international fishery management organization or agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",b4027d4d-3b94-4917-aa3b-986c957e057a,January 2013,,,f
Softlaw,no applicable international conservation or management measures,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",b4027d4d-3b94-4917-aa3b-986c957e057a,January 2013,,,f
Softlaw,international fishery management organization or agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",92d23bf4-ef9d-4c3c-992f-6de9fec53594,January 2013,,,f
Treaty,WTO Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",f22c524a-84f7-4109-83d3-713b78ae952e,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",f22c524a-84f7-4109-83d3-713b78ae952e,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",4d049083-8e4e-4484-877d-96ad47c00b38,January 2013,,,f
Softlaw,applicable international fishery agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",4d049083-8e4e-4484-877d-96ad47c00b38,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",ed95d02f-db1b-42d9-b9ce-7f7844d77e89,January 2013,,,f
Softlaw,applicable international fishery agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",ed95d02f-db1b-42d9-b9ce-7f7844d77e89,January 2013,,,f
Foreing Policy,spirit of international trade,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",cfbad711-53af-41bc-9fa7-74a71a0a7159,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",b5c3e0df-b048-496a-815d-1eeafa09ed78,January 2013,,,f
Treaty,WTO Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",b5c3e0df-b048-496a-815d-1eeafa09ed78,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",16c9fca5-7865-4b63-97d1-72d96d82fff9,January 2013,,,f
Softlaw,widely shared information,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",16c9fca5-7865-4b63-97d1-72d96d82fff9,January 2013,,,f
Softlaw,provided information to many countries during bilateral meetings,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",16c9fca5-7865-4b63-97d1-72d96d82fff9,January 2013,,,f
Treaty,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",6053dc65-4553-4694-8246-7ae3dea33340,January 2013,,,f
Softlaw,international community to ensure knowledge of the regulation and its implications,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",6053dc65-4553-4694-8246-7ae3dea33340,January 2013,,,f
Foreing Policy,international negotiations,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",58b8c4b7-8144-4214-8151-cce4af1a7b6d,January 2013,,,f
Softlaw,ensure compliance with measures that are adopted internationally,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",94356c51-cc89-43bf-bebb-2cb910ce71cb,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",db9db88d-002d-46ee-bc14-a0704b2e88cb,January 2013,,,f
Agreement,international fishery management agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",db9db88d-002d-46ee-bc14-a0704b2e88cb,January 2013,,,f
Softlaw,investigate whether the nation has domestic legislation to implement international requirements,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",5d407dad-d3f6-47a5-aef5-cf65fa665b58,January 2013,,,f
statute,Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",77c1f20f-9220-46e5-bb66-4c4c3cb4ab94,January 2013,,,f
Treaty,international instruments,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",77c1f20f-9220-46e5-bb66-4c4c3cb4ab94,January 2013,,,f
Treaty,FAO Port State Measures Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",77c1f20f-9220-46e5-bb66-4c4c3cb4ab94,January 2013,,,f
Softlaw,RFMOs,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",45f44939-fb23-4b74-b461-e2d4541cadb8,January 2013,,,f
Softlaw,international norms of the United Nations General Assembly,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",d8a49e93-a967-4693-9032-b1bd9e1d8a08,January 2013,,,f
Treaty,World Trade Organization (WTO) Agreement,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",27f4d07f-3305-407f-b7f7-71c165589e6e,January 2013,,,f
statute,High Seas Driftnet Fishing Moratorium Protection Act,"""DEPARTMENT OF COMMERCE""","""2013-00703""","""High Seas Driftnet Fishing Moratorium Protection Act; Identification and Certification Procedures To Address Shark Conservation""","""rule""",27f4d07f-3305-407f-b7f7-71c165589e6e,January 2013,,,f
Softlaw,international harmonization,"""DEPARTMENT OF TRANSPORTATION""","""2013-00938""","""Federal Motor Vehicle Safety Standards; New Pneumatic and Certain Specialty Tires""","""rule""",05452ddd-1441-424a-ad2d-eb31bf53cc81,January 2013,,,f
Softlaw,International regulatory cooperation,"""DEPARTMENT OF TRANSPORTATION""","""2013-00938""","""Federal Motor Vehicle Safety Standards; New Pneumatic and Certain Specialty Tires""","""rule""",e32da98a-8ddf-4b4e-93c6-8840a34a31fe,January 2013,,,f
Softlaw,international standards,"""DEPARTMENT OF TRANSPORTATION""","""2013-00938""","""Federal Motor Vehicle Safety Standards; New Pneumatic and Certain Specialty Tires""","""rule""",03ba4162-3fd9-4c7a-9bd0-e0281c90c40b,January 2013,,,f
Softlaw,international and voluntary consensus standards,"""DEPARTMENT OF TRANSPORTATION""","""2013-00938""","""Federal Motor Vehicle Safety Standards; New Pneumatic and Certain Specialty Tires""","""rule""",37de062f-6831-469f-801f-88b8beff0bcf,January 2013,,,f
Softlaw,international pollution abatement,"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00951""","""Approval and Promulgation of Implementation Plans; Kentucky; 110(a)(1) and (2) Infrastructure Requirements for the 2008 8-Hour Ozone National Ambient Air Quality Standards""","""prorule""",d5273444-d2e5-4413-bee1-5d885b95edaf,January 2013,,,f
Softlaw,international pollution abatement,"""ENVIRONMENTAL PROTECTION AGENCY""","""2013-00951""","""Approval and Promulgation of Implementation Plans; Kentucky; 110(a)(1) and (2) Infrastructure Requirements for the 2008 8-Hour Ozone National Ambient Air Quality Standards""","""prorule""",93e2ce37-29bd-4fcc-9394-57b68c35c55c,January 2013,,,f
Treaty,Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES),"""DEPARTMENT OF THE INTERIOR""","""2013-00291""","""Endangered and Threatened Wildlife and Plants; Listing the Blue-Throated Macaw""","""prorule""",20fdda02-6fa8-4b22-bc07-8882261b2307,January 2013,,,f
Softlaw,international government agencies,"""DEPARTMENT OF HOMELAND SECURITY""","""2013-01049""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security; U.S. Customs and Border Protection; DHS/CBP-004-Intellectual Property Rights e-Recordation and Search Systems, System of Records""","""prorule""",8ce1bc99-1be6-4db1-91ec-afc9c7f82095,January 2013,,,f
Softlaw,these records may be shared,"""DEPARTMENT OF HOMELAND SECURITY""","""2013-01049""","""Privacy Act of 1974: Implementation of Exemptions; Department of Homeland Security; U.S. Customs and Border Protection; DHS/CBP-004-Intellectual Property Rights e-Recordation and Search Systems, System of Records""","""prorule""",8ce1bc99-1be6-4db1-91ec-afc9c7f82095,January 2013,,,f
Softlaw,harmonization with international efforts where possible,"""DEPARTMENT OF HEALTH AND HUMAN SERVICES""","""2013-01068""","""Current Good Manufacturing Practice Requirements for Combination Products""","""rule""",5df9647b-e0d0-4327-b762-89a9d1c959fe,January 2013,,,f
Softlaw,international harmonization efforts,"""DEPARTMENT OF HEALTH AND HUMAN SERVICES""","""2013-01068""","""Current Good Manufacturing Practice Requirements for Combination Products""","""rule""",f62f4d8d-7f1b-45f1-95d1-ff7cd38089fc,January 2013,,,f
Softlaw,international collaboration and harmonization,"""DEPARTMENT OF HEALTH AND HUMAN SERVICES""","""2013-01068""","""Current Good Manufacturing Practice Requirements for Combination Products""","""rule""",f62f4d8d-7f1b-45f1-95d1-ff7cd38089fc,January 2013,,,f
Softlaw,international harmonization efforts,"""DEPARTMENT OF HEALTH AND HUMAN SERVICES""","""2013-01068""","""Current Good Manufacturing Practice Requirements for Combination Products""","""rule""",f62f4d8d-7f1b-45f1-95d1-ff7cd38089fc,January 2013,,,f
Softlaw,international and interstate pollution abatement,""" ENVIRONMENTAL PROTECTION AGENCY""","""2013-00731""","""Approval and Promulgation of Air Quality Implementation Plans; New Mexico; Infrastructure and Interstate Transport Requirements for the 2006 PM2.5 NAAQS""","""rule""",8d756dd2-d42e-4a6f-bc26-779877f155d2,January 2013,,,f
